Despachos Decisões e Sentenças
Disponibilizar relatório CSV para Despachos Decisões e Sentenças

Data Início (dd/mm/yyyy): 01/12/2017
Data Fim (dd/mm/yyyy): 02/12/2017

Total de registros: 4603
Relatório gerado em  31/01/2018 15:19:46

tipo mov;Descricao TUMP;Orgao Julgador;Processo;Data Movimentacao;Juiz;
Despacho;Mero expediente;Central de Cartas de Ordem, Precatória e Rogatória da capital;0070169-82.2017.8.17.2001;01/12/2017;ANDREA EPAMINONDAS TENORIO DE BRITO;
Despacho;Mero expediente;Central de Cartas de Ordem, Precatória e Rogatória da capital;0071536-44.2017.8.17.2001;01/12/2017;LUZICLEIDE MARIA MUNIZ VASCONCELOS;
Despacho;Mero expediente;Central de Cartas de Ordem, Precatória e Rogatória da capital;0071395-25.2017.8.17.2001;01/12/2017;LUZICLEIDE MARIA MUNIZ VASCONCELOS;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania de Petrolina;0002285-44.2017.8.17.3130;01/12/2017;FRANCISCO JOSAFA MOREIRA;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania de Petrolina;0003113-40.2017.8.17.3130;01/12/2017;FRANCISCO JOSAFA MOREIRA;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania de Petrolina;0002734-02.2017.8.17.3130;01/12/2017;FRANCISCO JOSAFA MOREIRA;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania de Petrolina;0003574-12.2017.8.17.3130;01/12/2017;FRANCISCO JOSAFA MOREIRA;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania de Petrolina;0000731-74.2017.8.17.3130;01/12/2017;FRANCISCO JOSAFA MOREIRA;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania de Petrolina;0003575-94.2017.8.17.3130;01/12/2017;FRANCISCO JOSAFA MOREIRA;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0035403-03.2017.8.17.2001;01/12/2017;KATHYA GOMES VELOSO;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0047790-50.2017.8.17.2001;01/12/2017;ANDREA EPAMINONDAS TENORIO DE BRITO;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0071829-14.2017.8.17.2001;01/12/2017;ANA PAULA LIRA MELO;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0043600-44.2017.8.17.2001;01/12/2017;MARCELO RUSSELL WANDERLEY;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0061346-22.2017.8.17.2001;01/12/2017;MARGARIDA AMELIA BENTO BARROS;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0070170-67.2017.8.17.2001;01/12/2017;ANDREA EPAMINONDAS TENORIO DE BRITO;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0064916-16.2017.8.17.2001;01/12/2017;VALERIA RUBIA SILVA DUARTE;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0071485-33.2017.8.17.2001;01/12/2017;JOSE JUNIOR FLORENTINO DOS SANTOS MENDONCA;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0042741-28.2017.8.17.2001;01/12/2017;PAULO TORRES PEREIRA DA SILVA;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0000479-63.2017.8.17.2001;01/12/2017;LUZICLEIDE MARIA MUNIZ VASCONCELOS;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0031272-82.2017.8.17.2001;01/12/2017;VALERIA RUBIA SILVA DUARTE;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0039979-39.2017.8.17.2001;01/12/2017;KATHYA GOMES VELOSO;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0038596-60.2016.8.17.2001;01/12/2017;KATHYA GOMES VELOSO;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0049472-40.2017.8.17.2001;01/12/2017;AILTON SOARES PEREIRA LIMA;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0018981-50.2017.8.17.2001;02/12/2017;ROSALVO MAIA SOARES;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0069624-12.2017.8.17.2001;02/12/2017;ROSALVO MAIA SOARES;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0061824-30.2017.8.17.2001;01/12/2017;AILTON SOARES PEREIRA LIMA;
Despacho;Mero expediente;Centro Judiciário de Solução de Conflitos e Cidadania do Recife;0040118-88.2017.8.17.2001;01/12/2017;KATHYA GOMES VELOSO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Camaragibe - Turno Manhã - 07:00h às 13:00h;0001244-11.2016.8.17.8228;01/12/2017;LUCIENE ROBERIA PONTES DE LIMA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Camaragibe - Turno Manhã - 07:00h às 13:00h;0002471-02.2017.8.17.8228;01/12/2017;LUCIENE ROBERIA PONTES DE LIMA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Camaragibe - Turno Manhã - 07:00h às 13:00h;0002468-47.2017.8.17.8228;01/12/2017;LUCIENE ROBERIA PONTES DE LIMA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Camaragibe - Turno Manhã - 07:00h às 13:00h;0000417-97.2016.8.17.8228;01/12/2017;LUCIENE ROBERIA PONTES DE LIMA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Camaragibe - Turno Manhã - 07:00h às 13:00h;0000973-65.2017.8.17.8228;01/12/2017;LUCIENE ROBERIA PONTES DE LIMA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0002581-92.2017.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0000254-77.2017.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0002684-02.2017.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0002439-25.2016.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0001507-37.2016.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0000529-94.2015.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0001906-66.2016.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0002507-38.2017.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0002435-51.2017.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0001962-02.2016.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0002503-98.2017.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0001355-23.2015.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0002599-16.2017.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0002631-21.2017.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0000493-18.2016.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0001231-06.2016.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Garanhuns - Turno Manhã - 07:00h às 13:00h;0000210-89.2016.8.17.8231;01/12/2017;FRANCISCO MILTON ARAUJO JUNIOR;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Goiana - Turno Manhã - 07:00h às 13:00h;0000402-79.2017.8.17.8233;01/12/2017;ALINE CARDOSO DOS SANTOS;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000499-09.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000289-55.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000131-68.2015.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000632-22.2015.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000122-38.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000051-36.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000367-49.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000829-06.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000445-43.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000292-15.2014.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000185-63.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000090-38.2014.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000671-82.2016.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000179-90.2016.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000809-49.2016.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000513-95.2014.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000679-59.2016.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000488-77.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000098-10.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0000759-27.2015.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0000208-76.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0003855-79.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0004252-41.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0004123-36.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0002149-32.2015.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0004270-62.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0000971-82.2014.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0000152-77.2016.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0003638-36.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0004078-32.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0002269-75.2015.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0001181-02.2015.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0000558-98.2016.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0004139-87.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0003637-51.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0002282-40.2016.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0001783-95.2016.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0001727-28.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0000117-93.2015.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Despacho;Mero expediente;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0001522-67.2015.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Despacho;Mero expediente;Seção A da 10ª Vara Cível da Capital;0071854-27.2017.8.17.2001;01/12/2017;CARLOS DAMIAO PESSOA COSTA LESSA;
Despacho;Mero expediente;Seção A da 10ª Vara Cível da Capital;0051408-03.2017.8.17.2001;01/12/2017;CARLOS DAMIAO PESSOA COSTA LESSA;
Despacho;Mero expediente;Seção A da 10ª Vara Cível da Capital;0002070-94.2016.8.17.2001;02/12/2017;CARLOS DAMIAO PESSOA COSTA LESSA;
Despacho;Mero expediente;Seção A da 10ª Vara Cível da Capital;0033242-20.2017.8.17.2001;02/12/2017;CARLOS DAMIAO PESSOA COSTA LESSA;
Despacho;Mero expediente;Seção A da 10ª Vara Cível da Capital;0030442-53.2016.8.17.2001;01/12/2017;CARLOS DAMIAO PESSOA COSTA LESSA;
Despacho;Mero expediente;Seção A da 10ª Vara Cível da Capital;0039412-08.2017.8.17.2001;01/12/2017;CARLOS DAMIAO PESSOA COSTA LESSA;
Despacho;Mero expediente;Seção A da 10ª Vara Cível da Capital;0009209-63.2017.8.17.2001;01/12/2017;CARLOS DAMIAO PESSOA COSTA LESSA;
Despacho;Mero expediente;Seção A da 10ª Vara Cível da Capital;0072001-53.2017.8.17.2001;02/12/2017;CARLOS DAMIAO PESSOA COSTA LESSA;
Despacho;Mero expediente;Seção A da 10ª Vara Cível da Capital;0026641-22.2017.8.17.8201;01/12/2017;CARLOS DAMIAO PESSOA COSTA LESSA;
Despacho;Mero expediente;Seção A da 12ª Vara Cível da Capital;0071215-09.2017.8.17.2001;01/12/2017;RUY TREZENA PATU JUNIOR;
Despacho;Mero expediente;Seção A da 15ª Vara Cível da Capital;0071708-83.2017.8.17.2001;01/12/2017;LUZICLEIDE MARIA MUNIZ VASCONCELOS;
Despacho;Mero expediente;Seção A da 15ª Vara Cível da Capital;0045796-84.2017.8.17.2001;01/12/2017;LUZICLEIDE MARIA MUNIZ VASCONCELOS;
Despacho;Mero expediente;Seção A da 15ª Vara Cível da Capital;0045796-84.2017.8.17.2001;01/12/2017;LUZICLEIDE MARIA MUNIZ VASCONCELOS;
Despacho;Mero expediente;Seção A da 15ª Vara Cível da Capital;0048586-41.2017.8.17.2001;01/12/2017;LUZICLEIDE MARIA MUNIZ VASCONCELOS;
Despacho;Mero expediente;Seção A da 15ª Vara Cível da Capital;0014586-83.2015.8.17.2001;01/12/2017;LUZICLEIDE MARIA MUNIZ VASCONCELOS;
Despacho;Mero expediente;Seção A da 15ª Vara Cível da Capital;0064933-52.2017.8.17.2001;01/12/2017;LUZICLEIDE MARIA MUNIZ VASCONCELOS;
Despacho;Mero expediente;Seção A da 16ª Vara Cível da Capital;0028767-55.2016.8.17.2001;01/12/2017;MARCELO RUSSELL WANDERLEY;
Despacho;Mero expediente;Seção A da 16ª Vara Cível da Capital;0102602-76.2016.8.17.2001;01/12/2017;MARCELO RUSSELL WANDERLEY;
Despacho;Mero expediente;Seção A da 16ª Vara Cível da Capital;0060072-57.2016.8.17.2001;01/12/2017;MARCELO RUSSELL WANDERLEY;
Despacho;Mero expediente;Seção A da 16ª Vara Cível da Capital;0010292-51.2016.8.17.2001;01/12/2017;MARCELO RUSSELL WANDERLEY;
Despacho;Mero expediente;Seção A da 18ª Vara Cível da Capital;0071625-67.2017.8.17.2001;01/12/2017;ARNALDO SPERA FERREIRA JUNIOR;
Despacho;Mero expediente;Seção A da 18ª Vara Cível da Capital;0071797-09.2017.8.17.2001;01/12/2017;ARNALDO SPERA FERREIRA JUNIOR;
Despacho;Mero expediente;Seção A da 18ª Vara Cível da Capital;0071740-88.2017.8.17.2001;01/12/2017;ARNALDO SPERA FERREIRA JUNIOR;
Despacho;Mero expediente;Seção A da 18ª Vara Cível da Capital;0071545-06.2017.8.17.2001;01/12/2017;ARNALDO SPERA FERREIRA JUNIOR;
Despacho;Mero expediente;Seção A da 18ª Vara Cível da Capital;0018257-46.2017.8.17.2001;01/12/2017;ARNALDO SPERA FERREIRA JUNIOR;
Despacho;Mero expediente;Seção A da 19ª Vara Cível da Capital;0020146-69.2016.8.17.2001;01/12/2017;JOSE RONEMBERG TRAVASSOS DA SILVA;
Despacho;Mero expediente;Seção A da 19ª Vara Cível da Capital;0071636-96.2017.8.17.2001;01/12/2017;JOSE RONEMBERG TRAVASSOS DA SILVA;
Despacho;Mero expediente;Seção A da 19ª Vara Cível da Capital;0022967-80.2015.8.17.2001;01/12/2017;JOSE RONEMBERG TRAVASSOS DA SILVA;
Despacho;Mero expediente;Seção A da 19ª Vara Cível da Capital;0013720-41.2016.8.17.2001;01/12/2017;JOSE RONEMBERG TRAVASSOS DA SILVA;
Despacho;Mero expediente;Seção A da 19ª Vara Cível da Capital;0026526-74.2017.8.17.2001;01/12/2017;JOSE RONEMBERG TRAVASSOS DA SILVA;
Despacho;Mero expediente;Seção A da 19ª Vara Cível da Capital;0030677-83.2017.8.17.2001;01/12/2017;JOSE RONEMBERG TRAVASSOS DA SILVA;
